AirportID,City,IATA,Country,Name,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz,Type,Source,
3911,Palangkaraya,PKY,Indonesia,Tjilik Riwut Airport,WAOP,-2.225130081,113.9430008,82,7,N,Asia/Jakarta,airport,OurAirports,
3913,Maumere,MOF,Indonesia,Maumere(Wai Oti) Airport,WATC,-8.640649796,122.2369995,115,8,N,Asia/Makassar,airport,OurAirports,
3914,Ende,ENE,Indonesia,Ende (H Hasan Aroeboesman) Airport,WATE,-8.849289894,121.6610031,49,8,N,Asia/Makassar,airport,OurAirports,
3915,Ruteng,RTG,Indonesia,Frans Sales Lega Airport,WATG,-8.597009659,120.4769974,3510,8,N,Asia/Makassar,airport,OurAirports,
3916,Kupang,KOE,Indonesia,El Tari Airport,WATT,-10.17160034,123.6709976,335,8,N,Asia/Makassar,airport,OurAirports,
3917,Labuhan Bajo,LBJ,Indonesia,Komodo Airport,WATO,-8.48666,119.889,66,8,N,Asia/Makassar,airport,OurAirports,
3919,Balikpapan,BPN,Indonesia,Sultan Aji Muhamad Sulaiman Airport,WALL,-1.268270016,116.8939972,12,8,N,Asia/Makassar,airport,OurAirports,
3920,Taraken,TRK,Indonesia,Juwata Airport,WALR,3.326667,117.569444,23,8,N,Asia/Makassar,airport,OurAirports,
3921,Samarinda,SRI,Indonesia,Temindung Airport,WALS,-0.484530985,117.1569977,33,8,N,Asia/Makassar,airport,OurAirports,
3922,Tanjung Santan,TSX,Indonesia,Tanjung Santan Airport,WALT,-0.092973001,117.4530029,121,8,N,Asia/Makassar,airport,OurAirports,
3923,Mataram,AMI,Indonesia,Selaparang Airport,WADA,-8.560709953,116.0950012,52,8,N,Asia/Makassar,airport,OurAirports,
3924,Bima,BMU,Indonesia,Muhammad Salahuddin Airport,WADB,-8.539649963,118.6869965,3,8,N,Asia/Makassar,airport,OurAirports,
3927,Waingapu,WGP,Indonesia,Umbu Mehang Kunda Airport,WADW,-9.66922,120.302002,33,8,N,Asia/Makassar,airport,OurAirports,
3928,Surabaya,SUB,Indonesia,Juanda International Airport,WARR,-7.379829884,112.7870026,9,7,N,Asia/Jakarta,airport,OurAirports,
3929,Solo City,SOC,Indonesia,Adi Sumarmo Wiryokusumo Airport,WARQ,-7.516089916,110.7570038,421,7,N,Asia/Jakarta,airport,OurAirports,
3930,Seoul,ICN,South Korea,Incheon International Airport,RKSI,37.46910095,126.4509964,23,9,U,Asia/Seoul,airport,OurAirports,
3931,Chiang Mai,CNX,Thailand,Chiang Mai International Airport,VTCC,18.76679993,98.96260071,1036,7,U,Asia/Bangkok,airport,OurAirports,
3932,Chiang Rai,CEI,Thailand,Chiang Rai International Airport,VTCT,19.95229912,99.88289642,1280,7,U,Asia/Bangkok,airport,OurAirports,
3933,Nakhon Si Thammarat,NST,Thailand,Nakhon Si Thammarat Airport,VTSF,8.539620399,99.94470215,13,7,U,Asia/Bangkok,airport,OurAirports,
3935,Nakhon Ratchasima,NAK,Thailand,Nakhon Ratchasima Airport,VTUQ,14.94950008,102.3130035,765,7,U,Asia/Bangkok,airport,OurAirports,
3936,Nakhon Phanom,KOP,Thailand,Nakhon Phanom Airport,VTUW,17.38380051,104.6429977,587,7,U,Asia/Bangkok,airport,OurAirports,
3937,Ubon Ratchathani,UBP,Thailand,Ubon Ratchathani Airport,VTUU,15.25129986,104.8700027,406,7,U,Asia/Bangkok,airport,OurAirports,
3938,Khon Kaen,KKC,Thailand,Khon Kaen Airport,VTUK,16.46660042,102.7839966,670,7,U,Asia/Bangkok,airport,OurAirports,
3939,Sukhothai,THS,Thailand,Sukhothai Airport,VTPO,17.23800087,99.81819916,179,7,U,Asia/Bangkok,airport,OurAirports,
3940,Denpasar,DPS,Indonesia,Ngurah Rai (Bali) International Airport,WADD,-8.748169899,115.1669998,14,8,N,Asia/Makassar,airport,OurAirports,
3941,Athens,ATH,Greece,Eleftherios Venizelos International Airport,LGAV,37.93640137,23.94449997,308,2,E,Europe/Athens,airport,OurAirports,
3942,Nagoya,NGO,Japan,Chubu Centrair International Airport,RJGG,34.85839844,136.8049927,15,9,U,Asia/Tokyo,airport,OurAirports,
3943,Kobe,UKB,Japan,Kobe Airport,RJBE,34.63280106,135.223999,22,9,U,Asia/Tokyo,airport,OurAirports,
3944,Pullman,PUW,United States,Pullman Moscow Regional Airport,KPUW,46.7439,-117.110001,2556,-8,A,America/Los_Angeles,airport,OurAirports,
3945,Lewiston,LWS,United States,Lewiston Nez Perce County Airport,KLWS,46.37450027,-117.0149994,1442,-8,A,America/Los_Angeles,airport,OurAirports,
3946,Elmira,ELM,United States,Elmira Corning Regional Airport,KELM,42.15990067,-76.89160156,954,-5,A,America/New_York,airport,OurAirports,
3947,Ithaca,ITH,United States,Ithaca Tompkins Regional Airport,KITH,42.49100113,-76.45839691,1099,-5,A,America/New_York,airport,OurAirports,
3948,Monterey,MRY,United States,Monterey Peninsula Airport,KMRY,36.5870018,-121.8430023,257,-8,A,America/Los_Angeles,airport,OurAirports,
3949,Santa Barbara,SBA,United States,Santa Barbara Municipal Airport,KSBA,34.42620087,-119.8399963,13,-8,A,America/Los_Angeles,airport,OurAirports,
3950,Daytona Beach,DAB,United States,Daytona Beach International Airport,KDAB,29.179899,-81.058098,34,-5,A,America/New_York,airport,OurAirports,
3952,Liepaja,LPX,Latvia,Liep?ja International Airport,EVLA,56.51750183,21.09690094,16,2,E,Europe/Riga,airport,OurAirports,
3953,Riga,RIX,Latvia,Riga International Airport,EVRA,56.92359924,23.97109985,36,2,E,Europe/Riga,airport,OurAirports,
3954,Siauliai,SQQ,Lithuania,?iauliai International Airport,EYSA,55.89390182,23.39500046,443,2,E,Europe/Vilnius,airport,OurAirports,
3955,Barysiai,HLJ,Lithuania,Barysiai Airport,EYSB,56.0705986,23.55809975,270,2,E,Europe/Vilnius,airport,OurAirports,
3956,Kaunas,KUN,Lithuania,Kaunas International Airport,EYKA,54.96390152,24.08480072,256,2,E,Europe/Vilnius,airport,OurAirports,
3957,Kaunas,\N,Lithuania,S. Darius and S. Gir?nas Airfield,EYKS,54.879799,23.8815,246,2,E,Europe/Vilnius,airport,OurAirports,
3958,Palanga,PLQ,Lithuania,Palanga International Airport,EYPA,55.97320175,21.09390068,33,2,E,Europe/Vilnius,airport,OurAirports,
3959,Vilnius,VNO,Lithuania,Vilnius International Airport,EYVI,54.634102,25.285801,648,2,E,Europe/Vilnius,airport,OurAirports,
3960,Panevezys,PNV,Lithuania,Panev??ys Air Base,EYPP,55.72940063,24.46080017,197,2,E,Europe/Vilnius,airport,OurAirports,
3962,Yerevan,\N,Armenia,Erebuni Airport,UDYE,40.12210083,44.46500015,2948,4,E,Asia/Yerevan,airport,OurAirports,
3963,Stepanavan,\N,Armenia,Stepanavan Airport,UDLS,41.04850006,44.33720016,4836,4,E,Asia/Yerevan,airport,OurAirports,
3964,Yerevan,EVN,Armenia,Zvartnots International Airport,UDYZ,40.14730072,44.39590073,2838,4,E,Asia/Yerevan,airport,OurAirports,
3965,Gyumri,LWN,Armenia,Gyumri Shirak Airport,UDSG,40.75040054,43.85929871,5000,4,E,Asia/Yerevan,airport,OurAirports,
3966,Assab,ASA,Eritrea,Assab International Airport,HHSB,13.07180023,42.64500046,46,3,U,Africa/Asmera,airport,OurAirports,
3967,Asmara,ASM,Eritrea,Asmara International Airport,HHAS,15.29189968,38.91070175,7661,3,U,Africa/Asmera,airport,OurAirports,
3968,Massawa,MSW,Eritrea,Massawa International Airport,HHMS,15.67000008,39.37009811,194,3,U,Africa/Asmera,airport,OurAirports,
3969,Gaza,GZA,Palestine,Yasser Arafat International Airport,LVGZ,31.24640083,34.27610016,320,2,U,Asia/Gaza,airport,OurAirports,
3971,Batumi,BUS,Georgia,Batumi International Airport,UGSB,41.61029816,41.59970093,105,4,N,Asia/Tbilisi,airport,OurAirports,
3972,Kutaisi,KUT,Georgia,Kopitnari Airport,UGKO,42.17670059,42.48260117,223,4,N,Asia/Tbilisi,airport,OurAirports,
3973,Tbilisi,TBS,Georgia,Tbilisi International Airport,UGTB,41.6692009,44.95470047,1624,4,N,Asia/Tbilisi,airport,OurAirports,
3974,Mukalla,RIY,Yemen,Mukalla International Airport,OYRN,14.66259956,49.375,54,3,U,Asia/Aden,airport,OurAirports,
3975,Taiz,TAI,Yemen,Ta'izz International Airport,OYTZ,13.68599987,44.13909912,4838,3,U,Asia/Aden,airport,OurAirports,
3976,Hodeidah,HOD,Yemen,Hodeidah International Airport,OYHD,14.75300026,42.97629929,41,3,U,Asia/Aden,airport,OurAirports,
3977,Aden,ADE,Yemen,Aden International Airport,OYAA,12.8295002,45.02880096,7,3,U,Asia/Aden,airport,OurAirports,
3978,Ataq,AXK,Yemen,Ataq Airport,OYAT,14.55130005,46.82619858,3735,3,U,Asia/Aden,airport,OurAirports,
3979,Al Ghaidah Intl,AAY,Yemen,Al Ghaidah International Airport,OYGD,16.19169998,52.17499924,134,3,U,Asia/Aden,airport,OurAirports,
3980,Sanaa,SAH,Yemen,Sana'a International Airport,OYSN,15.47630024,44.21969986,7216,3,U,Asia/Aden,airport,OurAirports,
3982,Beihan,BHN,Yemen,Beihan Airport,OYBN,14.78199959,45.7201004,3800,3,U,Asia/Aden,airport,OurAirports,
3984,Socotra,SCT,Yemen,Socotra International Airport,OYSQ,12.63070011,53.90579987,146,3,U,Asia/Aden,airport,OurAirports,
3985,Al Badie,\N,Yemen,Al Badie Airport,OYBA,18.71929932,50.8368988,908,3,U,Asia/Aden,airport,OurAirports,
3986,Memmingen,FMM,Germany,Memmingen Allgau Airport,EDJA,47.98880005,10.23950005,2077,1,E,Europe/Berlin,airport,OurAirports,
3987,Nevsehir,NAV,Turkey,Nev?ehir Kapadokya Airport,LTAZ,38.7719,34.5345,3100,3,E,Europe/Istanbul,airport,OurAirports,
3988,Buenos Aires,EZE,Argentina,Ministro Pistarini International Airport,SAEZ,-34.8222,-58.5358,67,-3,N,America/Buenos_Aires,airport,OurAirports,
3989,Erbil,EBL,Iraq,Erbil International Airport,ORER,36.23759842,43.96319962,1341,3,U,Asia/Baghdad,airport,OurAirports,
3990,Emerald,EMD,Australia,Emerald Airport,YEML,-23.56749916,148.1790009,624,10,O,Australia/Brisbane,airport,OurAirports,
3991,Athens,HEW,Greece,Athen Helenikon Airport,LGAT,37.893299,23.726101,69,2,E,Europe/Athens,airport,OurAirports,
3992,Osaka,KIX,Japan,Kansai International Airport,RJBB,34.4272995,135.2440033,26,9,U,Asia/Tokyo,airport,OurAirports,
3993,New York,JRB,United States,Downtown-Manhattan/Wall St Heliport,KJRB,40.70119858,-74.00900269,7,-5,A,America/New_York,airport,OurAirports,
3994,Tagbilaran,TAG,Philippines,Tagbilaran Airport,RPVT,9.665442,123.853533,38,8,N,Asia/Manila,airport,OurAirports,
3995,Ilulissat,JAV,Greenland,Ilulissat Airport,BGJN,69.24320221,-51.05709839,95,-3,E,America/Godthab,airport,OurAirports,
3996,Qasigiannguit,JCH,Greenland,Qasigiannguit Heliport,BGCH,68.82281555,-51.17344737,70,-3,E,America/Godthab,airport,OurAirports,
3997,Aasiaat,JEG,Greenland,Aasiaat Airport,BGAA,68.72180176,-52.78469849,74,-3,E,America/Godthab,airport,OurAirports,
3998,Palma de Mallorca,PMI,Spain,Palma De Mallorca Airport,LEPA,39.55170059,2.738810062,27,1,E,Europe/Madrid,airport,OurAirports,
3999,Darwin,DRW,Australia,Darwin International Airport,YPDN,-12.41469955,130.8769989,103,9.5,N,Australia/Darwin,airport,OurAirports,
4000,Surat Thani,URT,Thailand,Surat Thani Airport,VTSB,9.132599831,99.13559723,20,7,U,Asia/Bangkok,airport,OurAirports,
4004,Talkeetna,TKA,United States,Talkeetna Airport,PATK,62.32049942,-150.0939941,358,-9,A,America/Anchorage,airport,OurAirports,
4005,Gozo,GZM,Malta,Xewkija Heliport,LMMG,36.027199,14.2728,0,1,E,Europe/Malta,airport,OurAirports,
4006,New Haven,HVN,United States,Tweed New Haven Airport,KHVN,41.26369858,-72.88680267,12,-5,A,America/New_York,airport,OurAirports,
4007,Asheville,AVL,United States,Asheville Regional Airport,KAVL,35.43619919,-82.54180145,2165,-5,A,America/New_York,airport,OurAirports,
4008,Greensboro,GSO,United States,Piedmont Triad International Airport,KGSO,36.09780121,-79.93730164,925,-5,A,America/New_York,airport,OurAirports,
4009,Sioux Falls,FSD,United States,Joe Foss Field Airport,KFSD,43.58200073,-96.74189758,1429,-6,A,America/Chicago,airport,OurAirports,
4010,Uluru,AYQ,Australia,Ayers Rock Connellan Airport,YAYE,-25.1861,130.975998,1626,9.5,N,Australia/Darwin,airport,OurAirports,
4011,Manchester NH,MHT,United States,Manchester-Boston Regional Airport,KMHT,42.932598,-71.435699,266,-5,A,America/New_York,airport,OurAirports,
4012,Naples,APF,United States,Naples Municipal Airport,KAPF,26.15259933,-81.77529907,8,-5,A,America/New_York,airport,OurAirports,
4013,Redang,RDN,Malaysia,LTS Pulau Redang Airport,WMPR,5.76527977,103.0070038,36,8,N,Asia/Kuala_Lumpur,airport,OurAirports,
4014,Louisville,SDF,United States,Louisville International Standiford Field,KSDF,38.1744,-85.736,501,-5,A,America/New_York,airport,OurAirports,
4015,Charlottesville VA,CHO,United States,Charlottesville Albemarle Airport,KCHO,38.1385994,-78.45290375,639,-5,A,America/New_York,airport,OurAirports,
4016,Roanoke VA,ROA,United States,Roanoke–Blacksburg Regional Airport,KROA,37.3255,-79.975403,1175,-5,A,America/New_York,airport,OurAirports,
4017,Lexington KY,LEX,United States,Blue Grass Airport,KLEX,38.03649902,-84.60590363,979,-5,A,America/New_York,airport,OurAirports,
4018,Evansville,EVV,United States,Evansville Regional Airport,KEVV,38.03699875,-87.53240204,418,-6,A,America/Chicago,airport,OurAirports,
4019,Albuquerque,ABQ,United States,Albuquerque International Sunport,KABQ,35.040199,-106.609001,5355,-7,A,America/Denver,airport,OurAirports,
4020,Bozeman,BZN,United States,Gallatin Field,KBZN,45.77750015,-111.1529999,4473,-7,A,America/Denver,airport,OurAirports,
4021,Billings,BIL,United States,Billings Logan International Airport,KBIL,45.80770111,-108.5429993,3652,-7,A,America/Denver,airport,OurAirports,
4022,Butte,BTM,United States,Bert Mooney Airport,KBTM,45.95479965,-112.4970016,5550,-7,A,America/Denver,airport,OurAirports,
4023,Traverse City,TVC,United States,Cherry Capital Airport,KTVC,44.74140167,-85.5821991,624,-5,A,America/New_York,airport,OurAirports,
4024,Flores,FRS,Guatemala,Mundo Maya International Airport,MGTK,16.91379929,-89.86640167,427,-6,U,America/Guatemala,airport,OurAirports,
4025,Bar Harbor,BHB,United States,Hancock County-Bar Harbor Airport,KBHB,44.45000076,-68.3615036,83,-5,A,America/New_York,airport,OurAirports,
4026,Rockland,RKD,United States,Knox County Regional Airport,KRKD,44.06010056,-69.09919739,56,-5,A,America/New_York,airport,OurAirports,
4027,Jacksn Hole,JAC,United States,Jackson Hole Airport,KJAC,43.6072998,-110.737999,6451,-7,A,America/Denver,airport,OurAirports,
4028,Rockford,RFD,United States,Chicago Rockford International Airport,KRFD,42.19540024,-89.09719849,742,-6,A,America/Chicago,airport,OurAirports,
4029,Moscow,DME,Russia,Domodedovo International Airport,UUDD,55.40879822,37.90629959,588,3,N,Europe/Moscow,airport,OurAirports,
4030,Sanya,SYX,China,Sanya Phoenix International Airport,ZJSY,18.30290031,109.4120026,92,8,U,Asia/Shanghai,airport,OurAirports,
4031,Milford Sound,MFN,New Zealand,Milford Sound Airport,NZMF,-44.6733017,167.9230042,10,12,Z,Pacific/Auckland,airport,OurAirports,
4033,Lijiang,LJG,China,Lijiang Airport,ZPLJ,26.68000031,100.2460022,0,8,U,Asia/Shanghai,airport,OurAirports,
4034,Greenville,GSP,United States,Greenville Spartanburg International Airport,KGSP,34.89569855,-82.21890259,964,-5,A,America/New_York,airport,OurAirports,
4037,Bloomington,BMI,United States,Central Illinois Regional Airport at Bloomington-Normal,KBMI,40.47710037,-88.91590118,871,-6,A,America/Chicago,airport,OurAirports,
4038,Gulfport,GPT,United States,Gulfport Biloxi International Airport,KGPT,30.40730095,-89.07009888,28,-6,A,America/Chicago,airport,OurAirports,
4039,Kalamazoo,AZO,United States,Kalamazoo Battle Creek International Airport,KAZO,42.23490143,-85.55210114,874,-5,A,America/New_York,airport,OurAirports,
4040,Toledo,TOL,United States,Toledo Express Airport,KTOL,41.58679962,-83.80780029,683,-5,A,America/New_York,airport,OurAirports,
4041,Fort Wayne,FWA,United States,Fort Wayne International Airport,KFWA,40.97850037,-85.19509888,814,-5,A,America/New_York,airport,OurAirports,
4042,Decatur,DEC,United States,Decatur Airport,KDEC,39.83459854,-88.86569977,682,-6,A,America/Chicago,airport,OurAirports,
4043,Cedar Rapids,CID,United States,The Eastern Iowa Airport,KCID,41.88470078,-91.71080017,869,-6,A,America/Chicago,airport,OurAirports,
4044,La Crosse,LSE,United States,La Crosse Municipal Airport,KLSE,43.879002,-91.256699,655,-6,A,America/Chicago,airport,OurAirports,
4045,Wassau,CWA,United States,Central Wisconsin Airport,KCWA,44.77759933,-89.66680145,1277,-6,A,America/Chicago,airport,OurAirports,
4046,Peoria,PIA,United States,General Wayne A. Downing Peoria International Airport,KPIA,40.66419983,-89.69329834,660,-6,A,America/Chicago,airport,OurAirports,
4047,Appleton,ATW,United States,Appleton International Airport,KATW,44.2580986,-88.51909637,918,-6,A,America/Chicago,airport,OurAirports,
4048,Rochester,RST,United States,Rochester International Airport,KRST,43.90829849,-92.5,1317,-6,A,America/Chicago,airport,OurAirports,
4049,Champaign,CMI,United States,University of Illinois Willard Airport,KCMI,40.03919983,-88.27809906,755,-6,A,America/Chicago,airport,OurAirports,
4050,Manhattan,MHK,United States,Manhattan Regional Airport,KMHK,39.14099884,-96.67079926,1057,-6,A,America/Chicago,airport,OurAirports,
4051,Kingscote,KGC,Australia,Kingscote Airport,YKSC,-35.71390152,137.5209961,24,9.5,O,Australia/Adelaide,airport,OurAirports,
4052,Hervey Bay,HVB,Australia,Hervey Bay Airport,YHBA,-25.31889915,152.8800049,60,10,O,Australia/Brisbane,airport,OurAirports,
4054,Dali,DLU,China,Dali Airport,ZPDL,25.649401,100.319,7050,8,U,Asia/Shanghai,airport,OurAirports,
4056,Mulu,MZV,Malaysia,Mulu Airport,WBMU,4.04832983,114.8050003,80,8,N,Asia/Kuala_Lumpur,airport,OurAirports,
4057,Sharm El Sheikh,SSH,Egypt,Sharm El Sheikh International Airport,HESH,27.97730064,34.39500046,143,2,N,Africa/Cairo,airport,OurAirports,
4058,Franklin,FKL,United States,Venango Regional Airport,KFKL,41.37789917,-79.86039734,1540,-5,A,America/New_York,airport,OurAirports,
4059,Nairobi,NBO,Kenya,Jomo Kenyatta International Airport,HKJK,-1.319239974,36.92779922,5330,3,N,Africa/Nairobi,airport,OurAirports,
4060,Seronera,SEU,Tanzania,Seronera Airport,HTSN,-2.45806,34.822498,5080,3,U,Africa/Dar_es_Salaam,airport,OurAirports,
4061,El Calafate,FTE,Argentina,El Calafate Airport,SAWC,-50.2803,-72.053101,669,-3,N,America/Argentina/Rio_Gallegos,airport,OurAirports,
4062,Armidale,ARM,Australia,Armidale Airport,YARM,-30.52809906,151.6170044,3556,10,O,Australia/Sydney,airport,OurAirports,
4063,Grand Junction,GJT,United States,Grand Junction Regional Airport,KGJT,39.12239838,-108.5270004,4858,-7,A,America/Denver,airport,OurAirports,
4064,Saint George,SGU,United States,St George Municipal Airport,KSGU,37.036389,-113.510306,2941,-7,A,America/Denver,airport,OurAirports,
4065,Houston,DWH,United States,David Wayne Hooks Memorial Airport,KDWH,30.0618,-95.55280304,152,-6,A,America/Chicago,airport,OurAirports,
4066,Port O\'Connor,\N,United States,Port O'Connor Private Heliport,XS46,28.429725,-96.444419,8,-6,A,America/Chicago,airport,OurAirports,
4067,Sarasota,SRQ,United States,Sarasota Bradenton International Airport,KSRQ,27.39539909,-82.55439758,30,-5,A,America/New_York,airport,OurAirports,
4069,Bermuda,BDA,Bermuda,L.F. Wade International International Airport,TXKF,32.36399841,-64.67870331,12,-4,A,Atlantic/Bermuda,airport,OurAirports,
4071,Van Nuys,VNY,United States,Van Nuys Airport,KVNY,34.20980072,-118.4899979,802,-8,A,America/Los_Angeles,airport,OurAirports,
4072,Moline,MLI,United States,Quad City International Airport,KMLI,41.44850159,-90.50749969,590,-6,A,America/Chicago,airport,OurAirports,
4073,Panama City,PFN,United States,Panama City-Bay Co International Airport,KPFN,30.212099,-85.6828,20,-6,A,America/Chicago,airport,OurAirports,
4074,Honiara,HIR,Solomon Islands,Honiara International Airport,AGGH,-9.42800045,160.0549927,28,11,U,Pacific/Guadalcanal,airport,OurAirports,
4075,Papeete,PPT,French Polynesia,Faa'a International Airport,NTAA,-17.553699,-149.606995,5,-10,U,Pacific/Tahiti,airport,OurAirports,
4076,Nauru,INU,Nauru,Nauru International Airport,ANYN,-0.547458,166.919006,22,12,U,Pacific/Nauru,airport,OurAirports,
4077,Funafuti,FUN,Tuvalu,Funafuti International Airport,NGFU,-8.525,179.195999,9,12,U,Pacific/Funafuti,airport,OurAirports,
4078,Novosibirsk,OVB,Russia,Tolmachevo Airport,UNNT,55.01259995,82.65070343,365,7,N,Asia/Krasnoyarsk,airport,OurAirports,
4080,Samsoe,\N,Denmark,Sams? Airport,EKSS,55.88949966,10.61369991,1,1,E,Europe/Copenhagen,airport,OurAirports,
4081,Phon Savan,XKH,Laos,Xieng Khouang Airport,VLXK,19.450001,103.157997,3445,7,U,Asia/Vientiane,airport,OurAirports,
4083,Bismarck,BIS,United States,Bismarck Municipal Airport,KBIS,46.77270126,-100.7460022,1661,-6,A,America/Chicago,airport,OurAirports,
4084,Telluride,TEX,United States,Telluride Regional Airport,KTEX,37.9538002,-107.9079971,9070,-7,A,America/Denver,airport,OurAirports,
4085,Yinchuan,\N,China,Yinchuan Airport,ZLIC,38.481899,106.009003,0,8,U,Asia/Shanghai,airport,OurAirports,
4086,Mae Hong Son,HGN,Thailand,Mae Hong Son Airport,VTCH,19.30130005,97.97579956,929,7,U,Asia/Bangkok,airport,OurAirports,
4087,Rapid City,RAP,United States,Rapid City Regional Airport,KRAP,44.04529953,-103.0569992,3204,-7,A,America/Denver,airport,OurAirports,
4088,Carlsbad,CLD,United States,Mc Clellan-Palomar Airport,KCRQ,33.12829971,-117.2799988,331,-8,A,America/Los_Angeles,airport,OurAirports,
4089,Flint,FNT,United States,Bishop International Airport,KFNT,42.9654007,-83.74359894,782,-5,A,America/New_York,airport,OurAirports,
4090,Davao,DVO,Philippines,Francisco Bangoy International Airport,RPMD,7.125520229,125.6460037,96,8,N,Asia/Manila,airport,OurAirports,
4091,Funchal,FNC,Portugal,Madeira Airport,LPMA,32.697899,-16.7745,192,0,E,Europe/Lisbon,airport,OurAirports,
4092,Santarem,STM,Brazil,Maestro Wilson Fonseca Airport,SBSN,-2.424721956,-54.78583145,198,-3,S,America/Belem,airport,OurAirports,
4093,Sihanoukville,KOS,Cambodia,Sihanoukville International Airport,VDSV,10.57970047,103.637001,33,7,N,Asia/Phnom_Penh,airport,OurAirports,
4094,Ekati,YOA,Canada,Ekati Airport,CYOA,64.69889832,-110.6149979,1536,-7,A,America/Edmonton,airport,OurAirports,
4095,NAPIER,NPE,New Zealand,Hawke's Bay Airport,NZNR,-39.465801,176.869995,6,12,Z,Pacific/Auckland,airport,OurAirports,
4096,Levuka,LEV,Fiji,Levuka Airfield,NFNB,-17.71109962,178.7590027,11,12,N,Pacific/Fiji,airport,OurAirports,
4097,Lhasa,LXA,China,Lhasa Gonggar Airport,ZULS,29.29780006,90.91190338,11713,8,U,Asia/Shanghai,airport,OurAirports,
4098,Redding,RDD,United States,Redding Municipal Airport,KRDD,40.50899887,-122.2929993,505,-8,A,America/Los_Angeles,airport,OurAirports,
4099,Eugene,EUG,United States,Mahlon Sweet Field,KEUG,44.12459946,-123.211998,374,-8,A,America/Los_Angeles,airport,OurAirports,
4100,Idaho Falls,IDA,United States,Idaho Falls Regional Airport,KIDA,43.514599,-112.070999,4744,-7,A,America/Denver,airport,OurAirports,
4101,Medford,MFR,United States,Rogue Valley International Medford Airport,KMFR,42.37419891,-122.8730011,1335,-8,A,America/Los_Angeles,airport,OurAirports,
4102,Kaikoura,KBZ,New Zealand,Kaikoura Airport,NZKI,-42.42499924,173.6049957,20,12,Z,Pacific/Auckland,airport,OurAirports,
4103,Redmond-Bend,RDM,United States,Roberts Field,KRDM,44.2541008,-121.1500015,3080,-8,A,America/Los_Angeles,airport,OurAirports,
4104,Picton,PCN,New Zealand,Picton Aerodrome,NZPN,-41.34609985,173.9559937,161,12,Z,Pacific/Auckland,airport,OurAirports,
4105,Windhoek,WDH,Namibia,Hosea Kutako International Airport,FYWH,-22.4799,17.4709,5640,1,S,Africa/Windhoek,airport,OurAirports,
4106,Victoria,YWH,Canada,Victoria Harbour Seaplane Base,CYWH,48.42498589,-123.3888674,0,-8,A,America/Vancouver,airport,OurAirports,
4107,Vancouver,\N,Canada,Coal Harbour Seaplane Base,CAQ3,50.59999847,-127.5830002,0,-8,A,America/Vancouver,airport,OurAirports,
4108,Jinan,TNA,China,Yaoqiang Airport,ZSJN,36.85720062,117.2160034,76,8,U,Asia/Shanghai,airport,OurAirports,
4109,Changzhou,CZX,China,Changzhou Benniu Airport,ZSCG,31.919701,119.778999,0,8,U,Asia/Shanghai,airport,OurAirports,
4110,Yibin,YBP,China,Yibin Caiba Airport,ZUYB,28.80055556,104.545,924,8,U,Asia/Shanghai,airport,OurAirports,
4111,Tyumen,TJM,Russia,Roshchino International Airport,USTR,57.1896019,65.32430267,378,5,N,Asia/Yekaterinburg,airport,OurAirports,
4112,Akron,CAK,United States,Akron Canton Regional Airport,KCAK,40.91609955,-81.44219971,1228,-5,A,America/New_York,airport,OurAirports,
4113,Huntsville,HSV,United States,Huntsville International Carl T Jones Field,KHSV,34.6371994,-86.77510071,629,-6,A,America/Chicago,airport,OurAirports,
4114,PARKERSBURG,PKB,United States,Mid Ohio Valley Regional Airport,KPKB,39.3451004,-81.43920135,858,-5,A,America/New_York,airport,OurAirports,
4115,MONTGOMERY,MGM,United States,Montgomery Regional (Dannelly Field) Airport,KMGM,32.30059814,-86.39399719,221,-6,A,America/Chicago,airport,OurAirports,
4116,BRISTOL,TRI,United States,Tri-Cities Regional TN/VA Airport,KTRI,36.475201,-82.407401,1519,-5,A,America/New_York,airport,OurAirports,
4117,PADUCAH,PAH,United States,Barkley Regional Airport,KPAH,37.06079865,-88.77380371,410,-6,A,America/Chicago,airport,OurAirports,
4119,Djibouti,JIB,Djibouti,Djibouti-Ambouli Airport,HDAM,11.54730034,43.15950012,49,3,U,Africa/Djibouti,airport,OurAirports,
4120,Haikou,HAK,China,Haikou Meilan International Airport,ZJHK,19.93490028,110.4589996,75,8,U,Asia/Shanghai,airport,OurAirports,
4121,Mafia Island,MFA,Tanzania,Mafia Island Airport,HTMA,-7.917478,39.668502,60,3,U,Africa/Dar_es_Salaam,airport,OurAirports,
4124,Page,PGA,United States,Page Municipal Airport,KPGA,36.92610168,-111.447998,4316,-7,A,America/Phoenix,airport,OurAirports,
4125,Utila,UII,Honduras,Utila Airport,MHUT,16.1131,-86.880302,29,-6,U,America/Tegucigalpa,airport,OurAirports,
4127,Kalispell,FCA,United States,Glacier Park International Airport,KGPI,48.3105011,-114.2559967,2977,-7,A,America/Denver,airport,OurAirports,
4128,Saginaw,MBS,United States,MBS International Airport,KMBS,43.53290176,-84.07959747,668,-5,A,America/New_York,airport,OurAirports,
4129,Binghamton,BGM,United States,Greater Binghamton/Edwin A Link field,KBGM,42.20869827,-75.97979736,1636,-5,A,America/New_York,airport,OurAirports,
